id,index,period,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,carry.end_location,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,pass.cross,pass.assisted_shot_id,pass.shot_assist,pass.xclaim,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,shot.first_time,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,under_pressure,counterpress,goalkeeper.outcome.id,goalkeeper.outcome.name,pass.switch,pass.through_ball,pass.technique.id,pass.technique.name,goalkeeper.body_part.id,goalkeeper.body_part.name,ball_recovery.recovery_failure,dribble.outcome.id,dribble.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,out,clearance.left_foot,clearance.body_part.id,clearance.body_part.name,off_camera,clearance.right_foot,shot.statsbomb_xg2,goalkeeper.technique.id,goalkeeper.technique.name,dribble.nutmeg,interception.outcome.id,interception.outcome.name,dribble.no_touch,pass.outswinging,clearance.head,dribble.overrun,ball_recovery.offensive,pass.inswinging,foul_won.defensive,pass.aerial_won,clearance.aerial_won,pass.goal_assist,foul_committed.card.id,foul_committed.card.name,shot.aerial_won,foul_committed.penalty,foul_won.penalty,block.offensive,shot.one_on_one,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,miscontrol.aerial_won,pass.cut_back,injury_stoppage.in_chain,shot.deflected,block.deflection
0ddecf23-5a9e-4684-a0e9-8986f79f46e5,1659,1,00:44:19.365,44,19,82,0.016244434,0.016244434,0.0,0.010296253,0.010296253,0.0,0.0,0.040000003,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['023f2c1a-c640-49c8-b8d7-8714f25aa9e1', '9704bf00-57f8-4dcb-b9c6-b8a8143c5089']","[51.8, 20.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,"[51.8, 20.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023f2c1a-c640-49c8-b8d7-8714f25aa9e1,1660,1,00:44:19.405,44,19,82,0.0127367675,0.016244434,-0.0035076663,0.01100341,0.010296253,0.0007071579,-0.004214824,1.531571,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['216eaa29-7a8a-48f4-82da-9d57f82876d4'],"[51.8, 20.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,25632.0,Yui Hasegawa,13.885244,-2.4173427,1.0,Ground Pass,"[41.4, 11.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216eaa29-7a8a-48f4-82da-9d57f82876d4,1661,1,00:44:20.936,44,20,82,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['023f2c1a-c640-49c8-b8d7-8714f25aa9e1'],"[41.4, 11.6]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20effb59-3310-412c-bcf6-9c20106ef9ea,1662,1,00:44:20.936,44,20,82,0.012691428,0.0127367675,-4.53396e-05,0.0106155975,0.01100341,-0.000387813,0.0003424734,0.199998,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['19f6d991-1fff-4939-9387-35a1f522eb63', '216eaa29-7a8a-48f4-82da-9d57f82876d4']","[41.4, 11.6]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[42.3, 10.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f6d991-1fff-4939-9387-35a1f522eb63,1663,1,00:44:21.136,44,21,82,0.012808318,0.012691428,0.0001168903,0.010313886,0.0106155975,-0.0003017113,0.0004186016,0.86331,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['72d1f668-7287-46fe-bdc5-b4502d80edaa'],"[42.3, 10.7]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,10163.0,Leila Ouahabi El Ouahabi,10.897706,-0.7464568,1.0,Ground Pass,"[50.3, 3.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d1f668-7287-46fe-bdc5-b4502d80edaa,1664,1,00:44:22.000,44,22,82,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['19f6d991-1fff-4939-9387-35a1f522eb63'],"[50.3, 3.3]",10163.0,Leila Ouahabi El Ouahabi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00e51a07-800d-4cf7-bd14-44bbefb7c86a,1665,1,00:44:22.000,44,22,82,0.012808318,0.012808318,0.0,0.0102308085,0.010313886,-8.30777e-05,8.30777e-05,1.672367,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['72d1f668-7287-46fe-bdc5-b4502d80edaa', '940fced2-fd11-45a9-a69a-f9f101a3991f']","[50.3, 3.3]",10163.0,Leila Ouahabi El Ouahabi,6.0,Left Back,,,,,,,,,,,,"[50.3, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940fced2-fd11-45a9-a69a-f9f101a3991f,1666,1,00:44:23.672,44,23,82,0.012620694,0.012808318,-0.0001876242,0.011404584,0.0102308085,0.0011737756,-0.0013613999,1.08636,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['1469a8d5-0d79-40ba-9575-54f0d4119145'],"[50.3, 3.5]",10163.0,Leila Ouahabi El Ouahabi,6.0,Left Back,25632.0,Yui Hasegawa,7.877182,2.564153,1.0,Ground Pass,"[43.7, 7.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469a8d5-0d79-40ba-9575-54f0d4119145,1667,1,00:44:24.758,44,24,82,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['940fced2-fd11-45a9-a69a-f9f101a3991f'],"[43.7, 7.8]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03341890-ff8f-4412-91ea-4db41a2d7ecc,1668,1,00:44:24.758,44,24,82,0.013804262,0.012620694,0.0011835676,0.010755326,0.011404584,-0.0006492585,0.0018328261,1.254766,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['1469a8d5-0d79-40ba-9575-54f0d4119145', 'fc73d6d2-23a0-4212-8694-73d1a8e12fc3']","[43.7, 7.8]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.7, 10.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
